country,date,cases,deaths,uci,hospitalizations,cases_non_cum,deaths_non_cum,uci_non_cum,iso
Belarus,2020-03-20,69,0,0,0,18,0,0,BLR
Belarus,2020-03-21,76,0,0,0,7,0,0,BLR
Belarus,2020-03-22,76,0,0,0,0,0,0,BLR
Belarus,2020-03-23,81,0,0,0,5,0,0,BLR
Belarus,2020-03-24,81,0,0,0,0,0,0,BLR
Belarus,2020-03-25,86,0,0,0,5,0,0,BLR
Belarus,2020-03-26,86,0,0,0,0,0,0,BLR
Belarus,2020-03-27,94,0,0,0,8,0,0,BLR
Belarus,2020-03-28,94,0,0,0,0,0,0,BLR
Belarus,2020-03-29,94,0,0,0,0,0,0,BLR
Belarus,2020-03-30,152,0,0,0,58,0,0,BLR
Belgium,2020-02-04,1,0,0,0,1,0,0,BEL
Belgium,2020-02-05,1,0,0,0,0,0,0,BEL
Belgium,2020-02-06,1,0,0,0,0,0,0,BEL
Belgium,2020-02-07,1,0,0,0,0,0,0,BEL
Belgium,2020-02-08,1,0,0,0,0,0,0,BEL
Belgium,2020-02-09,1,0,0,0,0,0,0,BEL
Belgium,2020-02-10,1,0,0,0,0,0,0,BEL
Belgium,2020-02-11,1,0,0,0,0,0,0,BEL
Belgium,2020-02-12,1,0,0,0,0,0,0,BEL
Belgium,2020-02-13,1,0,0,0,0,0,0,BEL
Belgium,2020-02-14,1,0,0,0,0,0,0,BEL
Belgium,2020-02-15,1,0,0,0,0,0,0,BEL
Belgium,2020-02-16,1,0,0,0,0,0,0,BEL
Belgium,2020-02-17,1,0,0,0,0,0,0,BEL
Belgium,2020-02-18,1,0,0,0,0,0,0,BEL
Belgium,2020-02-19,1,0,0,0,0,0,0,BEL
Belgium,2020-02-20,1,0,0,0,0,0,0,BEL
Belgium,2020-02-21,1,0,0,0,0,0,0,BEL
Belgium,2020-02-22,1,0,0,0,0,0,0,BEL
Belgium,2020-02-23,1,0,0,0,0,0,0,BEL
Belgium,2020-02-24,1,0,0,0,0,0,0,BEL
Belgium,2020-02-25,1,0,0,0,0,0,0,BEL
Belgium,2020-02-26,1,0,0,0,0,0,0,BEL
Belgium,2020-02-27,1,0,0,0,0,0,0,BEL
Belgium,2020-02-28,1,0,0,0,0,0,0,BEL
Belgium,2020-02-29,1,0,0,0,0,0,0,BEL
Belgium,2020-03-01,2,0,0,0,1,0,0,BEL
Belgium,2020-03-02,8,0,0,0,6,0,0,BEL
Belgium,2020-03-03,13,0,0,0,5,0,0,BEL
Belgium,2020-03-04,23,0,0,0,10,0,0,BEL
Belgium,2020-03-05,50,0,0,0,27,0,0,BEL
Belgium,2020-03-06,109,0,0,0,59,0,0,BEL
Belgium,2020-03-07,169,0,0,0,60,0,0,BEL
Belgium,2020-03-08,200,0,0,0,31,0,0,BEL
Belgium,2020-03-09,239,0,0,0,39,0,0,BEL
Belgium,2020-03-10,267,0,0,0,28,0,0,BEL
Belgium,2020-03-11,314,3,0,0,47,3,0,BEL
Belgium,2020-03-12,314,3,0,0,0,0,0,BEL
Belgium,2020-03-13,559,3,0,0,245,0,0,BEL
Belgium,2020-03-14,689,4,0,0,130,1,0,BEL
Belgium,2020-03-15,886,4,0,0,197,0,0,BEL
Belgium,2020-03-16,1058,5,0,0,172,1,0,BEL
Belgium,2020-03-17,1243,10,0,0,185,5,0,BEL
Belgium,2020-03-18,1486,14,0,0,243,4,0,BEL
Belgium,2020-03-19,1795,21,0,0,309,7,0,BEL
Belgium,2020-03-20,2257,37,0,0,462,16,0,BEL
Belgium,2020-03-21,2815,67,0,0,558,30,0,BEL
Belgium,2020-03-22,3401,75,0,0,586,8,0,BEL
Belgium,2020-03-23,3743,88,0,0,342,13,0,BEL
Belgium,2020-03-24,4269,122,0,0,526,34,0,BEL
Belgium,2020-03-25,4937,178,0,0,668,56,0,BEL
Belgium,2020-03-26,6235,220,0,0,1298,42,0,BEL
Belgium,2020-03-27,7284,289,0,0,1049,69,0,BEL
Belgium,2020-03-28,9134,353,0,0,1850,64,0,BEL
Belgium,2020-03-29,10836,431,0,0,1702,78,0,BEL
Belgium,2020-03-30,11899,513,0,0,1063,82,0,BEL
Belize,2020-03-23,1,0,0,0,1,0,0,BLZ
Belize,2020-03-24,1,0,0,0,0,0,0,BLZ
Belize,2020-03-25,2,0,0,0,1,0,0,BLZ
Belize,2020-03-26,2,0,0,0,0,0,0,BLZ
Belize,2020-03-27,2,0,0,0,0,0,0,BLZ
Belize,2020-03-28,2,0,0,0,0,0,0,BLZ
Belize,2020-03-29,2,0,0,0,0,0,0,BLZ
Belize,2020-03-30,3,0,0,0,1,0,0,BLZ
Benin,2020-03-16,1,0,0,0,1,0,0,BEN
Benin,2020-03-17,1,0,0,0,0,0,0,BEN
Benin,2020-03-18,2,0,0,0,1,0,0,BEN
Benin,2020-03-19,2,0,0,0,0,0,0,BEN
Benin,2020-03-20,2,0,0,0,0,0,0,BEN
Benin,2020-03-21,2,0,0,0,0,0,0,BEN
Benin,2020-03-22,2,0,0,0,0,0,0,BEN
Benin,2020-03-23,5,0,0,0,3,0,0,BEN
Benin,2020-03-24,6,0,0,0,1,0,0,BEN
Benin,2020-03-25,6,0,0,0,0,0,0,BEN
Benin,2020-03-26,6,0,0,0,0,0,0,BEN
Benin,2020-03-27,6,0,0,0,0,0,0,BEN
Benin,2020-03-28,6,0,0,0,0,0,0,BEN
Benin,2020-03-29,6,0,0,0,0,0,0,BEN
Benin,2020-03-30,6,0,0,0,0,0,0,BEN
Bhutan,2020-03-06,1,0,0,0,1,0,0,BTN
Bhutan,2020-03-07,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-08,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-09,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-10,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-11,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-12,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-13,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-14,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-15,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-16,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-17,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-18,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-19,1,0,0,0,0,0,0,BTN
Bhutan,2020-03-20,2,0,0,0,1,0,0,BTN
Bhutan,2020-03-21,2,0,0,0,0,0,0,BTN
Bhutan,2020-03-22,2,0,0,0,0,0,0,BTN
Bhutan,2020-03-23,2,0,0,0,0,0,0,BTN
Bhutan,2020-03-24,2,0,0,0,0,0,0,BTN
Bhutan,2020-03-25,2,0,0,0,0,0,0,BTN
Bhutan,2020-03-26,2,0,0,0,0,0,0,BTN
Bhutan,2020-03-27,3,0,0,0,1,0,0,BTN
Bhutan,2020-03-28,3,0,0,0,0,0,0,BTN
Bhutan,2020-03-29,4,0,0,0,1,0,0,BTN
Bhutan,2020-03-30,4,0,0,0,0,0,0,BTN
Bolivia,2020-03-11,2,0,0,0,2,0,0,BOL
Bolivia,2020-03-12,2,0,0,0,0,0,0,BOL
Bolivia,2020-03-13,3,0,0,0,1,0,0,BOL
Bolivia,2020-03-14,10,0,0,0,7,0,0,BOL
Bolivia,2020-03-15,10,0,0,0,0,0,0,BOL
Bolivia,2020-03-16,11,0,0,0,1,0,0,BOL
Bolivia,2020-03-17,11,0,0,0,0,0,0,BOL
Bolivia,2020-03-18,12,0,0,0,1,0,0,BOL
Bolivia,2020-03-19,12,0,0,0,0,0,0,BOL
Bolivia,2020-03-20,15,0,0,0,3,0,0,BOL
Bolivia,2020-03-21,19,0,0,0,4,0,0,BOL
Bolivia,2020-03-22,24,0,0,0,5,0,0,BOL
Bolivia,2020-03-23,27,0,0,0,3,0,0,BOL
Bolivia,2020-03-24,29,0,0,0,2,0,0,BOL
Bolivia,2020-03-25,32,0,0,0,3,0,0,BOL
Bolivia,2020-03-26,43,0,0,0,11,0,0,BOL
Bolivia,2020-03-27,61,0,0,0,18,0,0,BOL
Bolivia,2020-03-28,74,0,0,0,13,0,0,BOL
Bolivia,2020-03-29,81,1,0,0,7,1,0,BOL
Bolivia,2020-03-30,97,4,0,0,16,3,0,BOL
Bosnia and Herzegovina,2020-03-05,2,0,0,0,2,0,0,BIH
Bosnia and Herzegovina,2020-03-06,2,0,0,0,0,0,0,BIH
Bosnia and Herzegovina,2020-03-07,3,0,0,0,1,0,0,BIH
Bosnia and Herzegovina,2020-03-08,3,0,0,0,0,0,0,BIH
Bosnia and Herzegovina,2020-03-09,3,0,0,0,0,0,0,BIH
Bosnia and Herzegovina,2020-03-10,5,0,0,0,2,0,0,BIH
Bosnia and Herzegovina,2020-03-11,7,0,0,0,2,0,0,BIH
Bosnia and Herzegovina,2020-03-12,11,0,0,0,4,0,0,BIH
Bosnia and Herzegovina,2020-03-13,13,0,0,0,2,0,0,BIH
Bosnia and Herzegovina,2020-03-14,18,0,0,0,5,0,0,BIH
Bosnia and Herzegovina,2020-03-15,24,0,0,0,6,0,0,BIH
Bosnia and Herzegovina,2020-03-16,25,0,0,0,1,0,0,BIH
Bosnia and Herzegovina,2020-03-17,26,0,0,0,1,0,0,BIH
Bosnia and Herzegovina,2020-03-18,38,0,0,0,12,0,0,BIH
Bosnia and Herzegovina,2020-03-19,63,0,0,0,25,0,0,BIH
Bosnia and Herzegovina,2020-03-20,89,0,0,0,26,0,0,BIH
Bosnia and Herzegovina,2020-03-21,93,1,0,0,4,1,0,BIH
Bosnia and Herzegovina,2020-03-22,126,1,0,0,33,0,0,BIH
Bosnia and Herzegovina,2020-03-23,132,1,0,0,6,0,0,BIH
Bosnia and Herzegovina,2020-03-24,166,3,0,0,34,2,0,BIH
Bosnia and Herzegovina,2020-03-25,176,3,0,0,10,0,0,BIH
Bosnia and Herzegovina,2020-03-26,191,3,0,0,15,0,0,BIH
Bosnia and Herzegovina,2020-03-27,237,4,0,0,46,1,0,BIH
Bosnia and Herzegovina,2020-03-28,258,5,0,0,21,1,0,BIH
Bosnia and Herzegovina,2020-03-29,323,6,0,0,65,1,0,BIH
Bosnia and Herzegovina,2020-03-30,368,10,0,0,45,4,0,BIH
Botswana,2020-03-30,3,0,0,0,3,0,0,BWA
Brazil,2020-01-23,0,0,0,0,0,0,0,BRA
Brazil,2020-02-26,1,0,0,0,1,0,0,BRA
Brazil,2020-02-27,1,0,0,0,0,0,0,BRA
Brazil,2020-02-28,1,0,0,0,0,0,0,BRA
Brazil,2020-02-29,2,0,0,0,1,0,0,BRA
Brazil,2020-03-01,2,0,0,0,0,0,0,BRA
Brazil,2020-03-02,2,0,0,0,0,0,0,BRA
Brazil,2020-03-03,2,0,0,0,0,0,0,BRA
Brazil,2020-03-04,4,0,0,0,2,0,0,BRA
Brazil,2020-03-05,4,0,0,0,0,0,0,BRA
Brazil,2020-03-06,13,0,0,0,9,0,0,BRA
Brazil,2020-03-07,13,0,0,0,0,0,0,BRA
Brazil,2020-03-08,20,0,0,0,7,0,0,BRA
Brazil,2020-03-09,25,0,0,0,5,0,0,BRA
Brazil,2020-03-10,31,0,0,0,6,0,0,BRA
Brazil,2020-03-11,38,0,0,0,7,0,0,BRA
Brazil,2020-03-12,52,0,0,0,14,0,0,BRA
Brazil,2020-03-13,151,0,0,0,99,0,0,BRA
Brazil,2020-03-14,151,0,0,0,0,0,0,BRA
Brazil,2020-03-15,162,0,0,0,11,0,0,BRA
Brazil,2020-03-16,200,0,0,0,38,0,0,BRA
Brazil,2020-03-17,321,1,0,0,121,1,0,BRA
Brazil,2020-03-18,372,3,0,0,51,2,0,BRA
Brazil,2020-03-19,621,6,0,0,249,3,0,BRA
Brazil,2020-03-20,793,11,0,0,172,5,0,BRA
Brazil,2020-03-21,1021,15,0,0,228,4,0,BRA
Brazil,2020-03-22,1546,25,0,0,525,10,0,BRA
Brazil,2020-03-23,1924,34,0,0,378,9,0,BRA
Brazil,2020-03-24,2247,46,0,0,323,12,0,BRA
Brazil,2020-03-25,2554,59,0,0,307,13,0,BRA
Brazil,2020-03-26,2985,77,0,0,431,18,0,BRA
Brazil,2020-03-27,3417,92,0,0,432,15,0,BRA
Brazil,2020-03-28,3904,111,0,0,487,19,0,BRA
Brazil,2020-03-29,4256,136,0,0,352,25,0,BRA
Brazil,2020-03-30,4579,159,0,0,323,23,0,BRA
Brunei,2020-03-09,1,0,0,0,1,0,0,BRN
Brunei,2020-03-10,1,0,0,0,0,0,0,BRN
Brunei,2020-03-11,11,0,0,0,10,0,0,BRN
Brunei,2020-03-12,11,0,0,0,0,0,0,BRN
Brunei,2020-03-13,37,0,0,0,26,0,0,BRN
Brunei,2020-03-14,40,0,0,0,3,0,0,BRN
Brunei,2020-03-15,50,0,0,0,10,0,0,BRN
Brunei,2020-03-16,54,0,0,0,4,0,0,BRN
Brunei,2020-03-17,56,0,0,0,2,0,0,BRN
Brunei,2020-03-18,68,0,0,0,12,0,0,BRN
Brunei,2020-03-19,75,0,0,0,7,0,0,BRN
Brunei,2020-03-20,78,0,0,0,3,0,0,BRN
Brunei,2020-03-21,83,0,0,0,5,0,0,BRN
Brunei,2020-03-22,88,0,0,0,5,0,0,BRN
Brunei,2020-03-23,91,0,0,0,3,0,0,BRN
Brunei,2020-03-24,104,0,0,0,13,0,0,BRN
Brunei,2020-03-25,109,0,0,0,5,0,0,BRN
Brunei,2020-03-26,114,0,0,0,5,0,0,BRN
Brunei,2020-03-27,115,0,0,0,1,0,0,BRN
Brunei,2020-03-28,120,1,0,0,5,1,0,BRN
Brunei,2020-03-29,126,1,0,0,6,0,0,BRN
Brunei,2020-03-30,127,1,0,0,1,0,0,BRN
Bulgaria,2020-03-08,4,0,0,0,4,0,0,BGR
Bulgaria,2020-03-09,4,0,0,0,0,0,0,BGR
Bulgaria,2020-03-10,4,0,0,0,0,0,0,BGR
Bulgaria,2020-03-11,7,1,0,0,3,1,0,BGR
Bulgaria,2020-03-12,7,1,0,0,0,0,0,BGR
Bulgaria,2020-03-13,23,1,0,0,16,0,0,BGR
Bulgaria,2020-03-14,41,2,0,0,18,1,0,BGR
Bulgaria,2020-03-15,51,2,0,0,10,0,0,BGR
Bulgaria,2020-03-16,52,2,0,0,1,0,0,BGR
Bulgaria,2020-03-17,67,2,0,0,15,0,0,BGR
Bulgaria,2020-03-18,92,2,0,0,25,0,0,BGR
Bulgaria,2020-03-19,94,3,0,0,2,1,0,BGR
Bulgaria,2020-03-20,127,3,0,0,33,0,0,BGR
Bulgaria,2020-03-21,163,3,0,0,36,0,0,BGR
Bulgaria,2020-03-22,187,3,0,0,24,0,0,BGR
Bulgaria,2020-03-23,201,3,0,0,14,0,0,BGR
Bulgaria,2020-03-24,218,3,0,0,17,0,0,BGR
Bulgaria,2020-03-25,242,3,0,0,24,0,0,BGR
Bulgaria,2020-03-26,264,3,0,0,22,0,0,BGR
Bulgaria,2020-03-27,293,3,0,0,29,0,0,BGR
Bulgaria,2020-03-28,331,7,0,0,38,4,0,BGR
Bulgaria,2020-03-29,346,8,0,0,15,1,0,BGR
Bulgaria,2020-03-30,359,8,0,0,13,0,0,BGR
Burkina Faso,2020-03-10,1,0,0,0,1,0,0,BFA
Burkina Faso,2020-03-11,2,0,0,0,1,0,0,BFA
Burkina Faso,2020-03-12,2,0,0,0,0,0,0,BFA
Burkina Faso,2020-03-13,2,0,0,0,0,0,0,BFA
Burkina Faso,2020-03-14,2,0,0,0,0,0,0,BFA
Burkina Faso,2020-03-15,3,0,0,0,1,0,0,BFA
Burkina Faso,2020-03-16,15,0,0,0,12,0,0,BFA
Burkina Faso,2020-03-17,15,0,0,0,0,0,0,BFA
Burkina Faso,2020-03-18,20,1,0,0,5,1,0,BFA
Burkina Faso,2020-03-19,33,1,0,0,13,0,0,BFA
Burkina Faso,2020-03-20,40,1,0,0,7,0,0,BFA
Burkina Faso,2020-03-21,64,2,0,0,24,1,0,BFA
Burkina Faso,2020-03-22,75,4,0,0,11,2,0,BFA
Burkina Faso,2020-03-23,99,4,0,0,24,0,0,BFA
Burkina Faso,2020-03-24,114,4,0,0,15,0,0,BFA
Burkina Faso,2020-03-25,146,4,0,0,32,0,0,BFA
Burkina Faso,2020-03-26,152,7,0,0,6,3,0,BFA
Burkina Faso,2020-03-27,180,9,0,0,28,2,0,BFA
Burkina Faso,2020-03-28,207,11,0,0,27,2,0,BFA
Burkina Faso,2020-03-29,222,12,0,0,15,1,0,BFA
Burkina Faso,2020-03-30,246,12,0,0,24,0,0,BFA
Burma,2020-03-27,8,0,0,0,8,0,0,MMR
Burma,2020-03-28,8,0,0,0,0,0,0,MMR
Burma,2020-03-29,10,0,0,0,2,0,0,MMR
Burma,2020-03-30,14,0,0,0,4,0,0,MMR
Cabo Verde,2020-03-20,1,0,0,0,1,0,0,CPV
Cabo Verde,2020-03-21,3,0,0,0,2,0,0,CPV
Cabo Verde,2020-03-22,3,0,0,0,0,0,0,CPV
Cabo Verde,2020-03-23,3,0,0,0,0,0,0,CPV
Cabo Verde,2020-03-24,3,1,0,0,0,1,0,CPV
Cabo Verde,2020-03-25,4,1,0,0,1,0,0,CPV
Cabo Verde,2020-03-26,4,1,0,0,0,0,0,CPV
Cabo Verde,2020-03-27,5,1,0,0,1,0,0,CPV
Cabo Verde,2020-03-28,5,1,0,0,0,0,0,CPV
Cabo Verde,2020-03-29,6,1,0,0,1,0,0,CPV
Cabo Verde,2020-03-30,6,1,0,0,0,0,0,CPV
Cambodia,2020-01-27,1,0,0,0,1,0,0,KHM
Cambodia,2020-01-28,1,0,0,0,0,0,0,KHM
Cambodia,2020-01-29,1,0,0,0,0,0,0,KHM
Cambodia,2020-01-30,1,0,0,0,0,0,0,KHM
Cambodia,2020-01-31,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-01,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-02,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-03,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-04,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-05,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-06,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-07,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-08,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-09,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-10,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-11,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-12,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-13,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-14,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-15,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-16,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-17,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-18,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-19,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-20,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-21,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-22,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-23,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-24,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-25,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-26,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-27,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-28,1,0,0,0,0,0,0,KHM
Cambodia,2020-02-29,1,0,0,0,0,0,0,KHM
Cambodia,2020-03-01,1,0,0,0,0,0,0,KHM
Cambodia,2020-03-02,1,0,0,0,0,0,0,KHM
Cambodia,2020-03-03,1,0,0,0,0,0,0,KHM
Cambodia,2020-03-04,1,0,0,0,0,0,0,KHM
Cambodia,2020-03-05,1,0,0,0,0,0,0,KHM
Cambodia,2020-03-06,1,0,0,0,0,0,0,KHM
Cambodia,2020-03-07,1,0,0,0,0,0,0,KHM
Cambodia,2020-03-08,2,0,0,0,1,0,0,KHM
Cambodia,2020-03-09,2,0,0,0,0,0,0,KHM
Cambodia,2020-03-10,2,0,0,0,0,0,0,KHM
Cambodia,2020-03-11,3,0,0,0,1,0,0,KHM
Cambodia,2020-03-12,3,0,0,0,0,0,0,KHM
Cambodia,2020-03-13,5,0,0,0,2,0,0,KHM
Cambodia,2020-03-14,7,0,0,0,2,0,0,KHM
Cambodia,2020-03-15,7,0,0,0,0,0,0,KHM
Cambodia,2020-03-16,7,0,0,0,0,0,0,KHM
Cambodia,2020-03-17,33,0,0,0,26,0,0,KHM
Cambodia,2020-03-18,35,0,0,0,2,0,0,KHM
Cambodia,2020-03-19,37,0,0,0,2,0,0,KHM
Cambodia,2020-03-20,51,0,0,0,14,0,0,KHM
Cambodia,2020-03-21,53,0,0,0,2,0,0,KHM
Cambodia,2020-03-22,84,0,0,0,31,0,0,KHM
Cambodia,2020-03-23,87,0,0,0,3,0,0,KHM
Cambodia,2020-03-24,91,0,0,0,4,0,0,KHM
Cambodia,2020-03-25,96,0,0,0,5,0,0,KHM
Cambodia,2020-03-26,96,0,0,0,0,0,0,KHM
Cambodia,2020-03-27,99,0,0,0,3,0,0,KHM
Cambodia,2020-03-28,99,0,0,0,0,0,0,KHM
Cambodia,2020-03-29,103,0,0,0,4,0,0,KHM
Cambodia,2020-03-30,107,0,0,0,4,0,0,KHM
Cameroon,2020-03-06,1,0,0,0,1,0,0,CMR
Cameroon,2020-03-07,1,0,0,0,0,0,0,CMR
Cameroon,2020-03-08,2,0,0,0,1,0,0,CMR
Cameroon,2020-03-09,2,0,0,0,0,0,0,CMR
Cameroon,2020-03-10,2,0,0,0,0,0,0,CMR
Cameroon,2020-03-11,2,0,0,0,0,0,0,CMR
Cameroon,2020-03-12,2,0,0,0,0,0,0,CMR
Cameroon,2020-03-13,2,0,0,0,0,0,0,CMR
Cameroon,2020-03-14,2,0,0,0,0,0,0,CMR
Cameroon,2020-03-15,2,0,0,0,0,0,0,CMR
Cameroon,2020-03-16,4,0,0,0,2,0,0,CMR
Cameroon,2020-03-17,10,0,0,0,6,0,0,CMR
Cameroon,2020-03-18,10,0,0,0,0,0,0,CMR
Cameroon,2020-03-19,13,0,0,0,3,0,0,CMR
Cameroon,2020-03-20,20,0,0,0,7,0,0,CMR
Cameroon,2020-03-21,27,0,0,0,7,0,0,CMR
Cameroon,2020-03-22,40,0,0,0,13,0,0,CMR
Cameroon,2020-03-23,56,0,0,0,16,0,0,CMR
Cameroon,2020-03-24,66,0,0,0,10,0,0,CMR
Cameroon,2020-03-25,75,1,0,0,9,1,0,CMR
Cameroon,2020-03-26,75,1,0,0,0,0,0,CMR
Cameroon,2020-03-27,91,2,0,0,16,1,0,CMR
Cameroon,2020-03-28,91,2,0,0,0,0,0,CMR
Cameroon,2020-03-29,139,6,0,0,48,4,0,CMR
Cameroon,2020-03-30,139,6,0,0,0,0,0,CMR
Canada,2020-01-26,1,0,0,0,1,0,0,CAN
Canada,2020-01-27,1,0,0,0,0,0,0,CAN
Canada,2020-01-28,2,0,0,0,1,0,0,CAN
Canada,2020-01-29,2,0,0,0,0,0,0,CAN
Canada,2020-01-30,3,0,0,0,1,0,0,CAN
Canada,2020-01-31,3,0,0,0,0,0,0,CAN
Canada,2020-02-01,4,0,0,0,1,0,0,CAN
Canada,2020-02-02,4,0,0,0,0,0,0,CAN
Canada,2020-02-03,4,0,0,0,0,0,0,CAN
Canada,2020-02-04,4,0,0,0,3,0,0,CAN
Canada,2020-02-05,5,0,0,0,1,0,0,CAN
Canada,2020-02-06,5,0,0,0,0,0,0,CAN
Canada,2020-02-07,7,0,0,0,2,0,0,CAN
Canada,2020-02-08,7,0,0,0,0,0,0,CAN
Canada,2020-02-09,7,0,0,0,0,0,0,CAN
Canada,2020-02-10,7,0,0,0,0,0,0,CAN
Canada,2020-02-11,7,0,0,0,0,0,0,CAN
Canada,2020-02-12,7,0,0,0,0,0,0,CAN
Canada,2020-02-13,7,0,0,0,0,0,0,CAN
Canada,2020-02-14,7,0,0,0,0,0,0,CAN
Canada,2020-02-15,7,0,0,0,0,0,0,CAN
Canada,2020-02-16,7,0,0,0,0,0,0,CAN
Canada,2020-02-17,8,0,0,0,1,0,0,CAN
Canada,2020-02-18,8,0,0,0,0,0,0,CAN
Canada,2020-02-19,8,0,0,0,0,0,0,CAN
Canada,2020-02-20,8,0,0,0,0,0,0,CAN
Canada,2020-02-21,9,0,0,0,1,0,0,CAN
Canada,2020-02-22,9,0,0,0,0,0,0,CAN
Canada,2020-02-23,9,0,0,0,0,0,0,CAN
Canada,2020-02-24,10,0,0,0,1,0,0,CAN
Canada,2020-02-25,11,0,0,0,1,0,0,CAN
Canada,2020-02-26,11,0,0,0,0,0,0,CAN
Canada,2020-02-27,13,0,0,0,2,0,0,CAN
Canada,2020-02-28,14,0,0,0,1,0,0,CAN
Canada,2020-02-29,20,0,0,0,6,0,0,CAN
Canada,2020-03-01,24,0,0,0,4,0,0,CAN
Canada,2020-03-02,27,0,0,0,3,0,0,CAN
Canada,2020-03-03,30,0,0,0,3,0,0,CAN
Canada,2020-03-04,33,0,0,0,3,0,0,CAN
Canada,2020-03-05,37,0,0,0,4,0,0,CAN
Canada,2020-03-06,49,0,0,0,12,0,0,CAN
Canada,2020-03-07,54,0,0,0,5,0,0,CAN
Canada,2020-03-08,64,0,0,0,10,0,0,CAN
Canada,2020-03-09,76,1,0,0,46,1,0,CAN
Canada,2020-03-10,79,1,0,0,3,0,0,CAN
Canada,2020-03-11,108,1,0,0,29,0,0,CAN
Canada,2020-03-12,117,1,0,0,9,0,0,CAN
Canada,2020-03-13,193,1,0,0,76,0,0,CAN
Canada,2020-03-14,196,1,0,0,5,0,0,CAN
Canada,2020-03-15,250,1,0,0,54,0,0,CAN
Canada,2020-03-16,415,4,0,0,163,3,0,CAN
Canada,2020-03-17,478,5,0,0,63,1,0,CAN
Canada,2020-03-18,657,8,0,0,179,3,0,CAN
Canada,2020-03-19,800,9,0,0,143,1,0,CAN
Canada,2020-03-20,943,12,0,0,143,3,0,CAN
Canada,2020-03-21,1278,19,0,0,335,7,0,CAN
Canada,2020-03-22,1470,21,0,0,192,2,0,CAN
Canada,2020-03-23,2088,25,0,0,619,4,0,CAN
Canada,2020-03-24,2790,26,0,0,702,1,0,CAN
Canada,2020-03-25,3251,30,0,0,461,4,0,CAN
Canada,2020-03-26,4042,38,0,0,790,8,0,CAN
Canada,2020-03-27,4682,54,0,0,640,16,0,CAN
Canada,2020-03-28,5576,61,0,0,894,7,0,CAN
Canada,2020-03-29,6280,64,0,0,704,3,0,CAN
Canada,2020-03-30,7398,80,0,0,1118,16,0,CAN
Cape Verde,2020-03-21,1,0,0,0,1,0,0,CPV
Cayman Islands,2020-03-13,1,0,0,0,1,0,0,CYM
Cayman Islands,2020-03-14,1,0,0,0,0,0,0,CYM
Cayman Islands,2020-03-15,1,0,0,0,0,0,0,CYM
Central African Republic,2020-03-15,1,0,0,0,1,0,0,CAF
Central African Republic,2020-03-16,1,0,0,0,0,0,0,CAF
Central African Republic,2020-03-17,1,0,0,0,0,0,0,CAF
Central African Republic,2020-03-18,1,0,0,0,0,0,0,CAF
Central African Republic,2020-03-19,1,0,0,0,0,0,0,CAF
Central African Republic,2020-03-20,3,0,0,0,2,0,0,CAF
Central African Republic,2020-03-21,3,0,0,0,0,0,0,CAF
Central African Republic,2020-03-22,3,0,0,0,0,0,0,CAF
Central African Republic,2020-03-23,3,0,0,0,0,0,0,CAF
Central African Republic,2020-03-24,3,0,0,0,0,0,0,CAF
Central African Republic,2020-03-25,3,0,0,0,0,0,0,CAF
Central African Republic,2020-03-26,3,0,0,0,0,0,0,CAF
Central African Republic,2020-03-27,3,0,0,0,0,0,0,CAF
