"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","138026","","","","0"
"2007-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","935379","","","","0"
"2007-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","746138","","","","0"
"2007-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","7713173","","","","0"
"2007-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","12807208","","","","0"
"2007-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1191690","","","","0"
"2007-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1007323","","","","0"
"2007-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","3533413","","","","0"
"2007-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4312042","","","","0"
"2007-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","32662","","","","0"
"2007-10","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43262","","","","0"
"2007-10","Nunavut","2016A000262","Persons","249","units ","0","v7","15","31560","","","","0"
"2008-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","33050613","","","","0"
"2008-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","511008","","","","0"
"2008-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","138000","","","","0"
"2008-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","935475","","","","0"
"2008-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","746288","","","","0"
"2008-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","7725513","","","","0"
"2008-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","12814446","","","","0"
"2008-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1193408","","","","0"
"2008-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1010304","","","","0"
"2008-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","3548796","","","","0"
"2008-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4319652","","","","0"
"2008-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","32751","","","","0"
"2008-01","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43357","","","","0"
"2008-01","Nunavut","2016A000262","Persons","249","units ","0","v7","15","31615","","","","0"
"2008-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","33127520","","","","0"
"2008-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","511253","","","","0"
"2008-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","138186","","","","0"
"2008-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","935635","","","","0"
"2008-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","746533","","","","0"
"2008-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","7740347","","","","0"
"2008-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","12840272","","","","0"
"2008-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1194662","","","","0"
"2008-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1013478","","","","0"
"2008-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","3567458","","","","0"
"2008-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4331699","","","","0"
"2008-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","32954","","","","0"
"2008-04","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43362","","","","0"
"2008-04","Nunavut","2016A000262","Persons","249","units ","0","v7","15","31681","","","","0"
"2008-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","33247118","","","","0"
"2008-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","511581","","","","0"
"2008-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","138749","","","","0"
"2008-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","935897","","","","0"
"2008-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","746877","","","","0"
"2008-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","7761725","","","","0"
"2008-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","12883583","","","","0"
"2008-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1197775","","","","0"
"2008-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1017404","","","","0"
"2008-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","3595856","","","","0"
"2008-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4349336","","","","0"
"2008-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","33083","","","","0"
"2008-07","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43360","","","","0"
"2008-07","Nunavut","2016A000262","Persons","249","units ","0","v7","15","31892","","","","0"
"2008-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","33372418","","","","0"
"2008-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","513437","","","","0"
"2008-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","139465","","","","0"
"2008-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","937045","","","","0"
"2008-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","747769","","","","0"
"2008-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","7786475","","","","0"
"2008-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","12927148","","","","0"
"2008-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1199548","","","","0"
"2008-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1022553","","","","0"
"2008-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","3619292","","","","0"
"2008-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4371124","","","","0"
"2008-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","33306","","","","0"
"2008-10","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43293","","","","0"
"2008-10","Nunavut","2016A000262","Persons","249","units ","0","v7","15","31963","","","","0"
"2009-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","33427050","","","","0"
"2009-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","514223","","","","0"
"2009-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","139136","","","","0"
"2009-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","937382","","","","0"
"2009-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","748373","","","","0"
"2009-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","7799115","","","","0"
"2009-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","12932234","","","","0"
"2009-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1201702","","","","0"
"2009-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1025993","","","","0"
"2009-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","3638482","","","","0"
"2009-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4381829","","","","0"
"2009-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","33404","","","","0"
"2009-01","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43116","","","","0"
"2009-01","Nunavut","2016A000262","Persons","249","units ","0","v7","15","32061","","","","0"
"2009-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","33511275","","","","0"
"2009-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","514719","","","","0"
"2009-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","139206","","","","0"
"2009-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","937429","","","","0"
"2009-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","749161","","","","0"
"2009-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","7817022","","","","0"
"2009-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","12956332","","","","0"
"2009-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1204014","","","","0"
"2009-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1029901","","","","0"
"2009-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","3659228","","","","0"
"2009-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4395190","","","","0"
"2009-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","33582","","","","0"
"2009-04","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43106","","","","0"
"2009-04","Nunavut","2016A000262","Persons","249","units ","0","v7","15","32385","","","","0"
"2009-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","33628895","","","","0"
"2009-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","516751","","","","0"
"2009-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","139891","","","","0"
"2009-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","938208","","","","0"
"2009-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","749956","","","","0"
"2009-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","7843383","","","","0"
"2009-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","12998345","","","","0"
"2009-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1208556","","","","0"
"2009-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1034819","","","","0"
"2009-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","3678996","","","","0"
"2009-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4410506","","","","0"
"2009-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","33731","","","","0"
"2009-07","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43156","","","","0"
"2009-07","Nunavut","2016A000262","Persons","249","units ","0","v7","15","32597","","","","0"
"2009-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","33757077","","","","0"
"2009-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","518985","","","","0"
"2009-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","140611","","","","0"
"2009-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","940501","","","","0"
"2009-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","751066","","","","0"
"2009-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","7871361","","","","0"
"2009-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","13047485","","","","0"
"2009-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1211875","","","","0"
"2009-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1039554","","","","0"
"2009-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","3694303","","","","0"
"2009-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4431576","","","","0"
"2009-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","34025","","","","0"
"2009-10","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","42924","","","","0"
"2009-10","Nunavut","2016A000262","Persons","249","units ","0","v7","15","32811","","","","0"
"2010-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","33807529","","","","0"
"2010-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","520283","","","","0"
"2010-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","140612","","","","0"
"2010-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","940823","","","","0"
"2010-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","751281","","","","0"
"2010-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","7885717","","","","0"
"2010-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","13058435","","","","0"
"2010-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1213933","","","","0"
"2010-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1042952","","","","0"
"2010-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","3702266","","","","0"
"2010-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4441329","","","","0"
"2010-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","34007","","","","0"
"2010-01","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","42970","","","","0"
"2010-01","Nunavut","2016A000262","Persons","249","units ","0","v7","15","32921","","","","0"
"2010-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","33889236","","","","0"
"2010-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","521204","","","","0"
"2010-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","140990","","","","0"
"2010-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","940919","","","","0"
"2010-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","752021","","","","0"
"2010-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","7903339","","","","0"
"2010-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","13088106","","","","0"
"2010-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1216610","","","","0"
"2010-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1046799","","","","0"
"2010-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","3714974","","","","0"
"2010-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4453744","","","","0"
"2010-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","34241","","","","0"
"2010-04","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43152","","","","0"
"2010-04","Nunavut","2016A000262","Persons","249","units ","0","v7","15","33137","","","","0"
"2010-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","34004889","","","","0"
"2010-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","522009","","","","0"
"2010-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","141654","","","","0"
"2010-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","942107","","","","0"
"2010-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","753035","","","","0"
"2010-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","7929222","","","","0"
"2010-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","13135778","","","","0"
"2010-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1220780","","","","0"
"2010-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1051443","","","","0"
"2010-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","3732082","","","","0"
"2010-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4465546","","","","0"
"2010-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","34596","","","","0"
"2010-07","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43285","","","","0"
"2010-07","Nunavut","2016A000262","Persons","249","units ","0","v7","15","33352","","","","0"
"2010-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","34131683","","","","0"
"2010-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","522865","","","","0"
"2010-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","142732","","","","0"
"2010-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","944179","","","","0"
"2010-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","754287","","","","0"
"2010-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","7955007","","","","0"
"2010-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","13189339","","","","0"
"2010-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1224662","","","","0"
"2010-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1056115","","","","0"
"2010-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","3747226","","","","0"
"2010-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4483609","","","","0"
"2010-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","34789","","","","0"
"2010-10","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43303","","","","0"
"2010-10","Nunavut","2016A000262","Persons","249","units ","0","v7","15","33570","","","","0"
"2011-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","34166099","","","","0"
"2011-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","523726","","","","0"
"2011-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","143020","","","","0"
"2011-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","944068","","","","0"
"2011-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","754794","","","","0"
"2011-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","7967185","","","","0"
"2011-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","13198650","","","","0"
"2011-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1227212","","","","0"
"2011-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1058963","","","","0"
"2011-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","3754424","","","","0"
"2011-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4482260","","","","0"
"2011-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","34801","","","","0"
"2011-01","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43263","","","","0"
"2011-01","Nunavut","2016A000262","Persons","249","units ","0","v7","15","33733","","","","0"
"2011-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","34230378","","","","0"
"2011-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","524239","","","","0"
"2011-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","143265","","","","0"
"2011-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","943918","","","","0"
"2011-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","754841","","","","0"
"2011-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","7982119","","","","0"
"2011-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","13221999","","","","0"
"2011-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1229063","","","","0"
"2011-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1061484","","","","0"
"2011-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","3768773","","","","0"
"2011-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4488508","","","","0"
"2011-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","34983","","","","0"
"2011-04","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43263","","","","0"
"2011-04","Nunavut","2016A000262","Persons","249","units ","0","v7","15","33923","","","","0"
"2011-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","34339328","","","","0"
"2011-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","524999","","","","0"
"2011-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","143963","","","","0"
"2011-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","944274","","","","0"
"2011-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","755705","","","","0"
"2011-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","8005090","","","","0"
"2011-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","13261381","","","","0"
"2011-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1233649","","","","0"
"2011-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1066026","","","","0"
"2011-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","3789030","","","","0"
"2011-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4502104","","","","0"
"2011-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","35411","","","","0"
"2011-07","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43504","","","","0"
"2011-07","Nunavut","2016A000262","Persons","249","units ","0","v7","15","34192","","","","0"
"2011-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","34457998","","","","0"
"2011-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","525936","","","","0"
"2011-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","144378","","","","0"
"2011-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","945016","","","","0"
"2011-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","756420","","","","0"
"2011-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","8021860","","","","0"
"2011-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","13308659","","","","0"
"2011-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1238019","","","","0"
"2011-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1070687","","","","0"
"2011-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","3807726","","","","0"
"2011-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4525684","","","","0"
"2011-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","35668","","","","0"
"2011-10","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43593","","","","0"
"2011-10","Nunavut","2016A000262","Persons","249","units ","0","v7","15","34352","","","","0"
"2012-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","34516352","","","","0"
"2012-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","526215","","","","0"
"2012-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","144310","","","","0"
"2012-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","944307","","","","0"
"2012-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","757278","","","","0"
"2012-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","8029498","","","","0"
"2012-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","13323332","","","","0"
"2012-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1242141","","","","0"
"2012-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1074265","","","","0"
"2012-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","3825072","","","","0"
"2012-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4536084","","","","0"
"2012-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","35782","","","","0"
"2012-01","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43648","","","","0"
"2012-01","Nunavut","2016A000262","Persons","249","units ","0","v7","15","34420","","","","0"
"2012-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","34592779","","","","0"
"2012-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","525655","","","","0"
"2012-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","144472","","","","0"
"2012-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","943746","","","","0"
"2012-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","757270","","","","0"
"2012-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","8039492","","","","0"
"2012-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","13348263","","","","0"
"2012-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1245692","","","","0"
"2012-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1077892","","","","0"
"2012-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","3847722","","","","0"
"2012-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4548438","","","","0"
"2012-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","35843","","","","0"
"2012-04","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43701","","","","0"
"2012-04","Nunavut","2016A000262","Persons","249","units ","0","v7","15","34593","","","","0"
"2012-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","34714222","","","","0"
"2012-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","526345","","","","0"
"2012-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","144530","","","","0"
"2012-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","943635","","","","0"
"2012-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","758378","","","","0"
"2012-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","8061101","","","","0"
"2012-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","13390632","","","","0"
"2012-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1249975","","","","0"
"2012-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1083755","","","","0"
"2012-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","3874548","","","","0"
"2012-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4566769","","","","0"
"2012-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","36234","","","","0"
"2012-07","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43648","","","","0"
"2012-07","Nunavut","2016A000262","Persons","249","units ","0","v7","15","34672","","","","0"
"2012-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","34836008","","","","0"
"2012-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","527180","","","","0"
"2012-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","144520","","","","0"
"2012-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","943341","","","","0"
"2012-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","758673","","","","0"
"2012-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","8078388","","","","0"
"2012-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","13434943","","","","0"
"2012-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1254178","","","","0"
"2012-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1088959","","","","0"
"2012-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","3900333","","","","0"
"2012-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4590545","","","","0"
"2012-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","36425","","","","0"
"2012-10","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43681","","","","0"
"2012-10","Nunavut","2016A000262","Persons","249","units ","0","v7","15","34842","","","","0"
"2013-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","34883119","","","","0"
"2013-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","527248","","","","0"
"2013-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","144175","","","","0"
"2013-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","942598","","","","0"
"2013-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","758298","","","","0"
"2013-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","8082771","","","","0"
"2013-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","13444704","","","","0"
"2013-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1257940","","","","0"
"2013-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1091547","","","","0"
"2013-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","3920499","","","","0"
"2013-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","4598255","","","","0"
"2013-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","36373","","","","0"
"2013-01","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","43737","","","","0"
"2013-01","Nunavut","2016A000262","Persons","249","units ","0","v7","15","34974","","","","0"
"2013-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","34958216","","","","0"
"2013-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","527313","","","","0"
"2013-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","143948","","","","0"
"2013-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","941230","","","","0"
"2013-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","758132","","","","0"
"2013-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","8090916","","","","0"
"2013-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","13467829","","","","0"
"2013-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1260834","","","","0"
